intaglio_depth,security_thread_visible,watermark_clarity,color_shift_ink,microprint_score,uv_fluorescence,serial_number_font,denomination,label
0.228223,0.268472,0.183851,0.031637,0.09542,0.786953,0.018482,20,0
0.137058,0.165389,0.141239,0.085309,0.146958,0.826146,0.032797,500,0
0.140037,0.099194,0.014396,0.04241,0.09288,0.832632,0.013397,100,0
0.147274,0.12902,0.116411,0.045719,0.117637,0.862756,0.021897,10,0
0.093898,0.210977,0.231827,0.020893,0.103728,0.766622,0.031146,10,0
0.136909,0.193789,0.218027,0.036976,0.132625,0.777336,0.029602,200,0
0.026335,0.031168,0.03201,0.014071,0.00893,0.959319,0.00394,10,1
0.22734,0.211941,0.230176,0.009346,0.11013,0.78254,0.033271,500,0
0.071945,0.076998,0.069394,0.012844,0.010001,0.907834,0.00297,20,0
0.159259,0.154069,0.277198,0.063347,0.141377,0.719888,0.016572,50,1
0.222776,0.1206,0.058558,0.016385,0.032827,0.741498,0.012951,100,0
0.126504,0.116237,0.115766,0.053529,0.105373,0.880283,0.003533,20,0
0.089408,0.076415,0.117487,0.00871,0.026732,0.90993,0.014198,500,0
0.151371,0.167604,0.136795,0.077881,0.167038,0.823026,0.03929,10,1
0.122244,0.066373,0.046043,0.057394,0.079233,0.833843,0.034121,100,0
0.075029,0.089362,0.114355,0.015751,0.022022,0.91027,0.009855,10,1
0.135151,0.124979,0.140195,0.026313,0.022224,0.847416,0.016549,20,1
0.184068,0.244136,0.235886,0.042796,0.137836,0.767724,0.024464,10,0
0.110667,0.165967,0.09465,0.011933,0.096526,0.849579,0.006235,20,0
0.172988,0.177787,0.165972,0.184012,0.305605,0.770109,0.085405,500,1
0.130452,0.172838,0.0462,0.064871,0.102321,0.825733,0.032244,50,0
0.11887,0.046183,0.140673,0.065194,0.065164,0.88196,0.01232,10,1
0.151043,0.194707,0.251805,0.050326,0.114728,0.748969,0.027472,500,1
0.154074,0.127408,0.101512,0.0522,0.142206,0.854049,0.057052,20,0
0.151375,0.167538,0.191467,0.091749,0.191251,0.804161,0.036746,500,1
0.179131,0.289023,0.138637,0.044901,0.114027,0.718425,0.027311,10,0
0.161197,0.070396,0.133554,0.029978,0.088314,0.877053,0.028108,50,0
0.092969,0.092058,0.059937,0.008434,0.011732,0.91332,0.005992,20,0
0.132851,0.246895,0.201715,0.031359,0.118755,0.77376,0.018182,20,0
0.163693,0.210094,0.131721,0.062708,0.165032,0.724537,0.042565,500,1
0.12836,0.166685,0.327565,0.068169,0.134337,0.677337,0.018426,50,1
0.122461,0.143959,0.144261,0.008985,0.107859,0.875889,0.016789,20,0
0.174563,0.163398,0.178951,0.019505,0.097411,0.781645,0.00854,500,0
0.115027,0.117882,0.101135,0.03704,0.056746,0.855159,0.008166,500,1
0.164171,0.165807,0.152226,0.068256,0.172664,0.837541,0.028202,500,1
0.116782,0.067339,0.065805,0.033575,0.038317,0.843734,0.016219,50,0
0.16911,0.177163,0.20302,0.161784,0.331813,0.794826,0.085161,100,1
0.28124,0.335883,0.015015,0.01931,0.114261,0.747071,0.010552,20,0
0.164644,0.170085,0.152837,0.036359,0.105586,0.844087,0.020543,50,1
0.195078,0.120649,0.158525,0.070998,0.119629,0.8161,0.033307,100,0
0.179376,0.157917,0.234868,0.083913,0.225834,0.738614,0.051011,200,1
0.087797,0.071483,0.059625,0.027898,0.023544,0.879937,0.016785,10,1
0.068908,0.107978,0.065238,0.010145,0.012744,0.90527,0.013355,10,0
0.159402,0.168384,0.195218,0.170705,0.277275,0.788326,0.068824,100,1
0.104211,0.186683,0.128468,0.029582,0.09405,0.820674,0.019746,50,0
0.17052,0.219339,0.207916,0.03431,0.09853,0.78987,0.035279,10,0
0.103751,0.140375,0.086239,0.046856,0.105803,0.87568,0.020323,2000,0
0.126598,0.126721,0.134128,0.097077,0.11624,0.86964,0.054263,50,1
0.082323,0.146095,0.151369,0.059876,0.084367,0.84838,0.030522,10,0
0.252068,0.23281,0.091856,0.012045,0.024371,0.794628,0.011603,2000,0
0.1129,0.199004,0.134467,0.025508,0.065704,0.752492,0.015961,500,1
0.210754,0.383574,0.052266,0.086426,0.227621,0.587828,0.031156,500,0
0.121378,0.154258,0.227896,0.139489,0.244307,0.800512,0.061868,100,1
0.08235,0.071421,0.074389,0.026028,0.057319,0.890248,0.024052,10,0
0.138356,0.132977,0.111124,0.0242,0.07253,0.858811,0.020326,20,0
0.162866,0.154334,0.145486,0.022759,0.020457,0.850347,0.009724,10,0
0.198057,0.23539,0.180719,0.129976,0.181912,0.742079,0.052404,2000,1
0.157893,0.117727,0.149792,0.016248,0.097224,0.863275,0.021879,200,0
0.132943,0.100538,0.120499,0.005204,0.014846,0.756265,0.016668,200,1
0.132387,0.194486,0.194276,0.076821,0.185108,0.749264,0.035015,10,1
0.136392,0.129224,0.146004,0.066856,0.126495,0.859608,0.029391,100,0
0.123243,0.121689,0.067503,0.027181,0.070749,0.902014,0.024731,20,0
0.16486,0.214908,0.172076,0.007189,0.102539,0.821822,0.028755,100,0
0.142182,0.166259,0.161591,0.036664,0.096575,0.773032,0.020001,500,1
0.104958,0.14188,0.12969,0.038574,0.078019,0.832323,0.015517,10,0
0.156875,0.13131,0.15213,0.073943,0.135541,0.851671,0.014436,500,0
0.069897,0.084714,0.025279,0.059884,0.107411,0.88315,0.0179,50,0
0.133293,0.183194,0.146511,0.140052,0.235286,0.798889,0.061381,500,1
0.34643,0.329099,0.123669,0.012446,0.056029,0.731663,0.010454,500,0
0.078609,0.078156,0.056138,0.030129,0.042783,0.921461,0.011135,100,0
0.150029,0.157205,0.122512,0.062028,0.153819,0.848617,0.044082,20,0
0.113267,0.09387,0.038277,0.063476,0.064442,0.860407,0.01263,20,0
0.094535,0.213629,0.224971,0.021449,0.060313,0.797888,0.013975,50,0
0.105356,0.104118,0.017302,0.039815,0.03202,0.895694,0.015292,10,0
0.222739,0.212352,0.213766,0.058214,0.135688,0.806921,0.033767,500,0
0.192919,0.260342,0.187789,0.02984,0.076666,0.787457,0.011914,20,0
0.176302,0.202867,0.184685,0.144109,0.146242,0.810177,0.062607,20,1
0.160852,0.173663,0.148337,0.147368,0.22751,0.811415,0.058577,500,0
0.117995,0.096636,0.08959,0.029997,0.127761,0.89849,0.050095,20,0
0.177315,0.138506,0.09377,0.038317,0.075993,0.809985,0.019563,100,0
0.07657,0.098762,0.109829,0.031112,0.035467,0.881008,0.013261,10,0
0.130434,0.12757,0.136279,0.047906,0.105006,0.867212,0.004373,100,0
0.137811,0.143358,0.113081,0.058946,0.121739,0.832685,0.027406,20,0
0.224282,0.22391,0.190066,0.041342,0.099251,0.773901,0.003613,500,0
0.137861,0.124438,0.097751,0.010721,0.090996,0.859969,0.012236,50,0
0.138324,0.192476,0.126407,0.045429,0.087393,0.828942,0.028917,50,0
0.13736,0.159109,0.264156,0.117627,0.240564,0.775374,0.061804,10,1
0.163924,0.193418,0.112421,0.031168,0.046139,0.82749,0.015837,50,1
0.1643,0.177523,0.128251,0.015357,0.006404,0.819592,0.003904,2000,0
0.126517,0.12437,0.051021,0.039216,0.039552,0.87706,0.022224,10,0
0.180774,0.159806,0.207066,0.080525,0.160727,0.784937,0.055109,2000,1
0.157859,0.214361,0.101881,0.015845,0.065108,0.818826,0.011829,2000,0
0.142467,0.163141,0.111416,0.09576,0.129584,0.857515,0.058902,10,1
0.116014,0.139928,0.105151,0.01474,0.112946,0.832509,0.024684,20,0
0.221612,0.158315,0.143875,0.022578,0.036198,0.793769,0.021945,500,1
0.116776,0.131433,0.075426,0.101898,0.130926,0.893936,0.027571,20,0
0.154485,0.182269,0.136631,0.09488,0.116588,0.787624,0.035922,500,0
0.106049,0.134746,0.131123,0.006634,0.084075,0.854171,0.029355,50,0
0.100972,0.12364,0.142813,0.047203,0.100545,0.843296,0.034374,500,0
0.183563,0.160778,0.19547,0.014209,0.105931,0.76439,0.010956,10,0
0.129514,0.140151,0.267137,0.0459,0.100123,0.756941,0.046092,2000,1
0.186563,0.176419,0.256286,0.030899,0.165844,0.722785,0.022742,200,1
0.15245,0.170602,0.231986,0.124572,0.274817,0.792377,0.068277,20,1
0.154483,0.155561,0.106722,0.106275,0.189754,0.861795,0.069903,20,0
0.128832,0.089043,0.202755,0.033145,0.046053,0.81458,0.011696,100,1
0.208588,0.290243,0.259588,0.018655,0.092541,0.733037,0.022828,10,0
0.144935,0.220604,0.102874,0.006833,0.153853,0.764465,0.016187,200,0
0.166175,0.181312,0.114381,0.005153,0.035732,0.828664,0.015602,20,0
0.14183,0.1501,0.178655,0.131294,0.264061,0.805023,0.066112,500,1
0.190323,0.186529,0.109609,0.008245,0.085465,0.804628,0.031526,50,0
0.2042,0.231423,0.223945,0.046704,0.18129,0.744848,0.025052,500,1
0.051101,0.063983,0.009828,0.010493,0.005368,0.955526,0.002026,50,0
0.161068,0.282461,0.146459,0.053873,0.146079,0.76189,0.02711,10,0
0.112549,0.147535,0.123162,0.061877,0.099299,0.840829,0.03097,100,0
0.155692,0.202715,0.180035,0.021467,0.066586,0.766845,0.006974,500,1
0.161344,0.210375,0.181618,0.078075,0.128895,0.794857,0.025096,200,0
0.115965,0.124929,0.106775,0.014086,0.045116,0.840827,0.011519,100,0
0.121944,0.159014,0.257886,0.045134,0.131624,0.798545,0.037568,50,0
0.257977,0.243494,0.181821,0.023938,0.060057,0.715314,0.003825,2000,0
0.12062,0.134193,0.1174,0.016523,0.086646,0.877127,0.015565,10,0
0.103397,0.071116,0.189546,0.010814,0.045048,0.850816,0.016386,200,0
0.140353,0.184244,0.109681,0.095392,0.130693,0.800493,0.02763,10,0
0.170124,0.138764,0.12284,0.120717,0.220086,0.820666,0.056434,20,0
0.152127,0.142609,0.046781,0.029663,0.042176,0.792473,0.008722,20,1
0.172944,0.161626,0.179467,0.01269,0.064817,0.784126,0.020912,500,0
0.181841,0.15061,0.135882,0.005143,0.145935,0.823555,0.042229,500,0
0.05833,0.109571,0.085589,0.028966,0.052463,0.871185,0.013878,20,0
0.185772,0.216875,0.145961,0.035429,0.151033,0.755644,0.037976,500,0
0.123673,0.125786,0.114593,0.100919,0.188302,0.84553,0.040914,2000,0
0.121075,0.08816,0.105356,0.007534,0.092,0.876024,0.012067,200,0
0.095064,0.09529,0.044549,0.015257,0.089512,0.885738,0.013517,50,0
0.124764,0.11325,0.060865,0.007758,0.010569,0.895351,0.007723,500,0
0.137401,0.156225,0.011503,0.085401,0.083543,0.867509,0.009724,10,0
0.124715,0.097435,0.019211,0.015779,0.026302,0.865951,0.011775,200,0
0.141409,0.122857,0.110779,0.0071,0.114417,0.864292,0.033424,50,0
0.100822,0.112116,0.13855,0.024481,0.088464,0.872657,0.021714,10,0
0.139602,0.13418,0.156362,0.078718,0.181442,0.825085,0.0494,10,1
0.148102,0.15162,0.138705,0.033177,0.066727,0.795061,0.00779,500,1
0.156629,0.159046,0.119192,0.01405,0.103961,0.85068,0.006912,20,0
0.215729,0.265673,0.234081,0.004838,0.198045,0.749642,0.043024,10,0
0.127736,0.143144,0.137336,0.026334,0.109973,0.841492,0.032761,50,0
0.118622,0.137991,0.096622,0.009068,0.072376,0.882997,0.026695,50,0
0.134773,0.148813,0.194505,0.045759,0.101301,0.780369,0.013614,500,0
0.171597,0.185788,0.359248,0.085108,0.158797,0.667724,0.021969,100,1
0.101778,0.110412,0.094959,0.0154,0.073909,0.888855,0.016925,10,0
0.136346,0.116746,0.094493,0.044502,0.12757,0.875207,0.036181,2000,0
0.19326,0.209095,0.180534,0.073531,0.201701,0.714538,0.056816,500,1
0.143458,0.157964,0.148923,0.119673,0.12706,0.848744,0.056846,10,1
0.075208,0.185764,0.064321,0.051389,0.120645,0.837088,0.061126,20,0
0.195595,0.175014,0.255275,0.030964,0.089518,0.798044,0.010864,10,0
0.157851,0.193324,0.23298,0.061064,0.119097,0.779798,0.023993,50,0
0.125501,0.134373,0.091569,0.014186,0.010373,0.874697,0.01018,500,1
0.117169,0.205797,0.259162,0.033117,0.096879,0.75787,0.014143,20,0
0.102806,0.123463,0.113221,0.036173,0.124505,0.858454,0.009629,200,0
0.236279,0.260612,0.180304,0.020949,0.074504,0.773999,0.020116,50,0
0.104879,0.199816,0.142174,0.043522,0.09624,0.827276,0.024745,50,0
0.131589,0.133984,0.042321,0.035791,0.117859,0.872752,0.023939,20,0
0.128535,0.106929,0.089507,0.00235,0.07447,0.8533,0.034695,200,1
0.134027,0.192839,0.099096,0.057552,0.103279,0.839298,0.028641,200,0
0.118769,0.095509,0.025632,0.054768,0.074108,0.877002,0.01109,200,0
0.143743,0.139232,0.016666,0.004694,0.081245,0.852501,0.015042,100,0
0.218608,0.233651,0.121164,0.016049,0.075427,0.801584,0.013641,50,0
0.141591,0.249269,0.270865,0.024496,0.079038,0.732474,0.013512,500,0
0.170537,0.303626,0.216219,0.022678,0.107517,0.745506,0.027349,200,0
0.139391,0.137626,0.128783,0.028202,0.021771,0.803904,0.007726,500,0
0.125425,0.140069,0.115738,0.100745,0.11561,0.874462,0.056441,20,1
0.125587,0.108894,0.096207,0.040879,0.08406,0.88426,0.026823,200,0
0.077976,0.098756,0.108397,0.013193,0.077146,0.874662,0.016916,10,0
0.157399,0.187503,0.182064,0.054249,0.099168,0.810826,0.019971,50,0
0.1532,0.208313,0.124172,0.0174,0.111588,0.801385,0.026593,50,0
0.177849,0.25897,0.164504,0.037368,0.100011,0.813687,0.019184,100,0
0.164513,0.114724,0.073337,0.008355,0.074807,0.851665,0.020885,50,0
0.130316,0.136348,0.247833,0.097883,0.265331,0.740763,0.06606,50,1
0.110299,0.266089,0.236133,0.03742,0.108064,0.754608,0.010958,100,0
0.129292,0.165244,0.10177,0.009722,0.117394,0.826737,0.022915,20,0
0.150168,0.152758,0.127316,0.141056,0.244254,0.794036,0.068122,50,1
0.15557,0.199703,0.152422,0.049808,0.11019,0.823466,0.034778,100,0
0.113972,0.182773,0.093045,0.008215,0.08412,0.891922,0.026375,100,0
0.184354,0.160933,0.05139,0.002005,0.034839,0.842545,0.008012,2000,0
0.152803,0.162951,0.183507,0.148132,0.25772,0.811078,0.064094,500,1
0.125965,0.130707,0.115111,0.062126,0.114285,0.863619,0.027205,50,0
0.208101,0.229062,0.023035,0.004749,0.00528,0.824837,0.00321,500,0
0.079698,0.137525,0.146899,0.033799,0.068518,0.847184,0.009547,10,0
0.108879,0.177969,0.11945,0.068314,0.111481,0.830309,0.027171,50,0
0.167696,0.190426,0.188071,0.154921,0.268229,0.810874,0.066278,500,1
0.113448,0.105105,0.077291,0.045901,0.149903,0.880523,0.020389,20,0
0.116019,0.118488,0.043644,0.028457,0.094518,0.882849,0.01363,200,0
0.171801,0.193256,0.183462,0.020419,0.091899,0.763412,0.033896,200,0
0.204507,0.237531,0.154705,0.04114,0.120492,0.772528,0.033404,20,0
0.115177,0.096262,0.123965,0.074185,0.099798,0.852634,0.043402,100,1
0.113477,0.112351,0.182888,0.119167,0.15336,0.812189,0.042291,50,0
0.103511,0.09475,0.088037,0.019935,0.060997,0.90943,0.017877,20,0
0.163261,0.176088,0.206965,0.133165,0.252824,0.807665,0.066941,20,1
0.131345,0.159768,0.162844,0.041091,0.145947,0.781314,0.030986,500,0
0.121003,0.115699,0.103789,0.083496,0.216355,0.879825,0.058641,50,0
0.176418,0.222058,0.140333,0.032283,0.146749,0.784964,0.028528,200,0
0.138556,0.165814,0.159227,0.042027,0.108379,0.825324,0.038692,2000,1
0.153121,0.179346,0.166272,0.042675,0.108678,0.803189,0.043218,50,0
0.197887,0.245887,0.052413,0.052179,0.123427,0.797218,0.022594,20,0
0.193578,0.205594,0.013397,0.075024,0.119464,0.793291,0.007715,200,0
0.112713,0.092677,0.117384,0.064862,0.107424,0.887451,0.032491,10,0
0.096708,0.182748,0.135472,0.027389,0.10848,0.813158,0.030082,20,0
0.169888,0.193114,0.07713,0.012119,0.042012,0.856646,0.008402,50,1
0.121932,0.055492,0.182221,0.016268,0.057825,0.845231,0.014506,200,0
0.134067,0.140328,0.079532,0.039526,0.144722,0.859858,0.036772,500,0
0.187289,0.185599,0.148882,0.078768,0.145342,0.793354,0.031169,100,1
0.119372,0.158068,0.059362,0.018324,0.055559,0.820963,0.012327,500,1
0.074244,0.082275,0.03648,0.043393,0.051833,0.909002,0.007237,50,0
0.080099,0.052187,0.196124,0.020618,0.012283,0.83445,0.006543,20,0
0.171197,0.160686,0.185216,0.004153,0.052398,0.818954,0.031641,200,1
0.076524,0.16577,0.212219,0.023103,0.085899,0.736466,0.026276,100,0
0.20857,0.137773,0.174722,0.024013,0.12491,0.815845,0.035295,200,0
0.089582,0.039189,0.055646,0.022191,0.062694,0.893722,0.014345,500,1
0.166281,0.176067,0.203426,0.083154,0.163813,0.79864,0.037198,100,1
0.158015,0.150298,0.227149,0.160493,0.270851,0.768026,0.065549,100,1
0.154745,0.166602,0.256483,0.10388,0.157719,0.766761,0.041765,100,0
0.155151,0.157189,0.17268,0.064599,0.166134,0.833594,0.021904,50,1
0.152172,0.067472,0.074016,0.042041,0.088634,0.818305,0.019982,100,0
0.147322,0.141786,0.277369,0.091803,0.219828,0.735735,0.058963,100,1
0.18205,0.241907,0.147651,0.046944,0.094741,0.741441,0.012997,10,0
0.182337,0.182932,0.096072,0.067381,0.110964,0.815083,0.024961,10,0
0.159416,0.226885,0.196577,0.140616,0.185792,0.777114,0.049835,500,0
0.149121,0.078582,0.193066,0.009959,0.046167,0.826052,0.01149,100,0
0.035914,0.044584,0.064591,0.004967,0.014643,0.944289,0.008492,200,1
0.077365,0.047489,0.127812,0.025006,0.018773,0.888536,0.010412,500,0
0.11752,0.131357,0.168536,0.049672,0.043445,0.827389,0.022705,100,1
0.095968,0.16394,0.178993,0.041732,0.067405,0.790243,0.020252,2000,1
0.123609,0.096887,0.070626,0.027018,0.041579,0.854708,0.012604,10,1
0.172888,0.180417,0.180566,0.060143,0.184233,0.815177,0.030362,20,1
0.175694,0.17099,0.308128,0.073352,0.169946,0.681078,0.020302,500,1
0.138586,0.147127,0.149641,0.166651,0.305325,0.838459,0.07938,500,1
0.136126,0.195404,0.17439,0.035355,0.114728,0.80003,0.031722,2000,0
0.106593,0.085715,0.135276,0.016304,0.012067,0.872217,0.008785,2000,0
0.130593,0.13179,0.109269,0.051802,0.096349,0.843364,0.038545,10,1
0.115922,0.124445,0.083324,0.072494,0.088495,0.884462,0.030026,100,0
0.138253,0.147888,0.168146,0.026365,0.135978,0.827796,0.004061,20,0
0.13656,0.178024,0.170251,0.023564,0.092536,0.82772,0.023323,10,0
0.298039,0.26611,0.284976,0.023953,0.022435,0.702025,0.008949,100,0
0.094852,0.174037,0.238393,0.04725,0.138887,0.806089,0.026849,200,0
0.180401,0.128138,0.082353,0.043214,0.076775,0.795692,0.019696,50,0
0.148896,0.127273,0.124049,0.063895,0.155249,0.847505,0.022419,2000,0
0.124819,0.186481,0.068649,0.020476,0.064344,0.776013,0.007904,500,1
0.165369,0.220367,0.32825,0.053936,0.159644,0.703867,0.026675,200,1
0.102316,0.131429,0.075313,0.063416,0.147782,0.860133,0.061685,50,0
0.204456,0.121506,0.164036,0.009596,0.068907,0.842151,0.026065,10,0
0.14395,0.149738,0.16433,0.176756,0.29844,0.846312,0.073002,10,1
0.169822,0.194708,0.163312,0.025369,0.094002,0.812674,0.008024,100,0
0.176489,0.24874,0.189652,0.030276,0.101208,0.763349,0.005875,500,0
0.079941,0.173889,0.106094,0.020452,0.099096,0.821254,0.024307,10,0
0.150059,0.153607,0.144071,0.023403,0.145402,0.840594,0.005989,50,0
0.239028,0.288359,0.053897,0.013615,0.065631,0.764499,0.012991,10,0
0.267401,0.25512,0.164502,0.009761,0.023662,0.776446,0.017038,500,0
0.147832,0.175857,0.186214,0.110336,0.217793,0.799097,0.038781,50,1
0.171172,0.214784,0.146339,0.021811,0.166578,0.815985,0.017613,2000,0
0.173007,0.182841,0.214204,0.071739,0.181247,0.805289,0.042576,100,1
0.113675,0.155433,0.075725,0.04527,0.090944,0.785843,0.026278,10,0
0.123269,0.123327,0.023419,0.058532,0.072126,0.861449,0.016033,20,0
0.087177,0.098581,0.029983,0.02062,0.08435,0.882278,0.018502,200,0
0.158254,0.201425,0.214682,0.166098,0.337232,0.783128,0.092285,500,1
0.101202,0.12462,0.121141,0.026544,0.068107,0.831149,0.01496,20,0
0.110612,0.095561,0.104749,0.076092,0.10636,0.878979,0.047108,50,1
0.139863,0.138044,0.136542,0.026725,0.098501,0.823883,0.018908,2000,0
0.097032,0.0979,0.080821,0.048081,0.055195,0.889191,0.016449,200,1
0.071723,0.073871,0.062517,0.059911,0.069943,0.84077,0.024441,50,0
0.180284,0.063325,0.157469,0.026641,0.044942,0.849427,0.012684,10,0
0.155521,0.173507,0.138588,0.073594,0.200726,0.842041,0.035272,20,0
0.155068,0.065621,0.109073,0.035727,0.080281,0.809363,0.017532,100,0
0.097812,0.190318,0.126356,0.075592,0.124756,0.829742,0.04843,50,0
0.119037,0.176224,0.108308,0.013354,0.093298,0.831285,0.016817,20,0
0.23486,0.267221,0.019743,0.032308,0.082387,0.841507,0.015505,50,0
0.134918,0.19328,0.144216,0.074687,0.177044,0.794564,0.046812,500,0
0.183817,0.234868,0.175605,0.085598,0.103078,0.767815,0.054602,500,1
0.099532,0.095946,0.073732,0.057153,0.162008,0.893091,0.032738,50,0
0.110477,0.224422,0.206203,0.067125,0.138692,0.748891,0.027623,500,0
0.088851,0.081928,0.061514,0.033704,0.036934,0.910845,0.010202,20,0
0.123322,0.152856,0.081976,0.102527,0.171846,0.834216,0.044369,10,0
0.152998,0.232703,0.099332,0.045559,0.131275,0.792117,0.032928,500,0
0.118116,0.185757,0.174925,0.034041,0.139445,0.790845,0.03105,100,0
0.14996,0.169419,0.081854,0.038566,0.075689,0.825306,0.013841,20,0
0.150187,0.171838,0.154902,0.162363,0.302571,0.834745,0.082163,500,1
0.178663,0.158911,0.119643,0.052073,0.126573,0.821457,0.029699,20,1
0.136797,0.164139,0.288219,0.05268,0.153827,0.758496,0.028428,10,1
0.21793,0.26344,0.208079,0.054405,0.110674,0.769086,0.02371,10,0
0.130799,0.09549,0.104126,0.014612,0.064483,0.888614,0.016574,10,0
0.248932,0.259783,0.256529,0.011634,0.077281,0.749065,0.016347,10,0
0.132784,0.132426,0.040968,0.010803,0.101769,0.848407,0.021706,50,0
0.129925,0.116403,0.093086,0.033872,0.09547,0.894059,0.015778,100,0
0.065791,0.11567,0.09582,0.061486,0.075774,0.872682,0.015366,20,0
0.165621,0.170808,0.007533,0.023543,0.081614,0.851828,0.005684,20,0
0.142633,0.137031,0.122374,0.015502,0.082063,0.800828,0.015505,2000,0
0.139957,0.156629,0.163002,0.006356,0.090721,0.84282,0.036432,200,0
0.132154,0.142683,0.13871,0.077003,0.155487,0.847484,0.036567,100,0
0.145578,0.208002,0.143128,0.060325,0.145534,0.795434,0.036206,200,0
0.136148,0.131339,0.277556,0.12508,0.229018,0.740847,0.05193,10,1
0.188682,0.199009,0.16563,0.04254,0.075148,0.835647,0.036166,100,1
0.157028,0.191018,0.162509,0.045507,0.115856,0.812937,0.015246,50,0
0.13137,0.230157,0.11365,0.023952,0.131542,0.786073,0.010399,500,0
0.071085,0.209935,0.176523,0.052066,0.115479,0.76307,0.020708,2000,1
0.165784,0.132306,0.075558,0.098793,0.149932,0.817493,0.043998,200,0
0.152132,0.141972,0.134091,0.116333,0.126677,0.854582,0.056427,500,1
0.19513,0.269156,0.04045,0.064242,0.126236,0.802989,0.028181,500,0
0.148111,0.179085,0.369321,0.065609,0.214386,0.653706,0.036212,50,1
0.152139,0.126634,0.071743,0.013999,0.078382,0.822792,0.005195,20,0
0.078731,0.049427,0.111208,0.019689,0.025486,0.887382,0.012952,10,1
0.163217,0.277272,0.253266,0.041888,0.087579,0.761743,0.020902,50,0
0.194853,0.292309,0.207918,0.013649,0.044166,0.68112,0.013177,500,1
0.180093,0.140924,0.16034,0.073624,0.106033,0.774938,0.029592,2000,1
0.114669,0.135664,0.00138,0.002476,0.080003,0.858173,0.020306,20,0
0.146942,0.160303,0.110093,0.057605,0.097684,0.860554,0.025393,100,1
0.145405,0.206485,0.143776,0.011546,0.119617,0.758893,0.021283,500,1
0.129811,0.22877,0.089065,0.050741,0.115447,0.806099,0.024359,500,0
0.077969,0.117126,0.111203,0.054989,0.100417,0.871326,0.034774,200,0
0.139432,0.138644,0.150793,0.037725,0.203024,0.863375,0.023444,2000,0
